sample_no	letter	author	authenticity	particle	part_of_speech	position_from_start	position_from_end	left_neighbor	left_neighbor_pos	right_neighbor	right_neighbor_pos	pip	pip_position	fip	fip_position	sentence
208	68	Paul	P1	ἀλλά	conjunction	5	34	λέγω	verb	διὰ	preposition	null	0	δοκιμάζων·	16	Οὐ κατ’ ἐπιταγὴν λέγω ἀλλὰ διὰ τῆς ἑτέρων σπουδῆς καὶ τὸ τῆς ὑμετέρας ἀγάπης γνήσιον δοκιμάζων· γινώσκετε γὰρ τὴν χάριν τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ, ὅτι δι’ ὑμᾶς ἐπτώχευσεν πλούσιος ὤν, ἵνα ὑμεῖς τῇ ἐκείνου πτωχείᾳ πλουτήσητε.
209	68	Paul	P1	γάρ	conjunction	18	21	γινώσκετε	verb	τὴν	article	δοκιμάζων·	16	Χριστοῦ,	25	Οὐ κατ’ ἐπιταγὴν λέγω ἀλλὰ διὰ τῆς ἑτέρων σπουδῆς καὶ τὸ τῆς ὑμετέρας ἀγάπης γνήσιον δοκιμάζων· γινώσκετε γὰρ τὴν χάριν τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ, ὅτι δι’ ὑμᾶς ἐπτώχευσεν πλούσιος ὤν, ἵνα ὑμεῖς τῇ ἐκείνου πτωχείᾳ πλουτήσητε.
210	68	Paul	P1	καί	conjunction	1	41	γινώσκετε	verb	γνώμην	noun	null	0	δίδωμι·	5	καὶ γνώμην ἐν τούτῳ δίδωμι· τοῦτο γὰρ ὑμῖν συμφέρει, οἵτινες οὐ μόνον τὸ ποιῆσαι ἀλλὰ καὶ τὸ θέλειν προενήρξασθε ἀπὸ πέρυσι· νυνὶ δὲ καὶ τὸ ποιῆσαι ἐπιτελέσατε, ὅπως καθάπερ ἡ προθυμία τοῦ θέλειν οὕτως καὶ τὸ ἐπιτελέσαι ἐκ τοῦ ἔχειν.
211	68	Paul	P1	γάρ	conjunction	7	35	τοῦτο	demonstrative	ὑμῖν	personal pronoun	δίδωμι·	5	συμφέρει,	9	καὶ γνώμην ἐν τούτῳ δίδωμι· τοῦτο γὰρ ὑμῖν συμφέρει, οἵτινες οὐ μόνον τὸ ποιῆσαι ἀλλὰ καὶ τὸ θέλειν προενήρξασθε ἀπὸ πέρυσι· νυνὶ δὲ καὶ τὸ ποιῆσαι ἐπιτελέσατε, ὅπως καθάπερ ἡ προθυμία τοῦ θέλειν οὕτως καὶ τὸ ἐπιτελέσαι ἐκ τοῦ ἔχειν.
212	68	Paul	P1	ἀλλά	conjunction	15	27	ποιῆσαι	verb	καὶ	adverb	συμφέρει,	9	πέρυσι·	21	καὶ γνώμην ἐν τούτῳ δίδωμι· τοῦτο γὰρ ὑμῖν συμφέρει, οἵτινες οὐ μόνον τὸ ποιῆσαι ἀλλὰ καὶ τὸ θέλειν προενήρξασθε ἀπὸ πέρυσι· νυνὶ δὲ καὶ τὸ ποιῆσαι ἐπιτελέσατε, ὅπως καθάπερ ἡ προθυμία τοῦ θέλειν οὕτως καὶ τὸ ἐπιτελέσαι ἐκ τοῦ ἔχειν.
213	68	Paul	P1	δέ	conjunction	23	19	νυνὶ	adverb	καὶ	adverb	πέρυσι·	21	ἐπιτελέσατε,	27	καὶ γνώμην ἐν τούτῳ δίδωμι· τοῦτο γὰρ ὑμῖν συμφέρει, οἵτινες οὐ μόνον τὸ ποιῆσαι ἀλλὰ καὶ τὸ θέλειν προενήρξασθε ἀπὸ πέρυσι· νυνὶ δὲ καὶ τὸ ποιῆσαι ἐπιτελέσατε, ὅπως καθάπερ ἡ προθυμία τοῦ θέλειν οὕτως καὶ τὸ ἐπιτελέσαι ἐκ τοῦ ἔχειν.
214	68	Paul	P1	γάρ	conjunction	2	13	εἰ	conjunction	ἡ	article	null	0	πρόκειται,	5	εἰ γὰρ ἡ προθυμία πρόκειται, καθὸ ἐὰν ⸀ἔχῃ εὐπρόσδεκτος, οὐ καθὸ οὐκ ἔχει.
215	68	Paul	P1	γάρ	conjunction	2	47	οὐ	adverb	ἵνα	conjunction	null	0	ἄνεσις,	5	οὐ γὰρ ἵνα ἄλλοις ἄνεσις, ⸀ὑμῖν θλῖψις· ἀλλ’ ἐξ ἰσότητος ἐν τῷ νῦν καιρῷ τὸ ὑμῶν περίσσευμα εἰς τὸ ἐκείνων ὑστέρημα, ἵνα καὶ τὸ ἐκείνων περίσσευμα γένηται εἰς τὸ ὑμῶν ὑστέρημα, ὅπως γένηται ἰσότης· καθὼς γέγραπται· Ὁ τὸ πολὺ οὐκ ἐπλεόνασεν, καὶ ὁ τὸ ὀλίγον οὐκ ἠλαττόνησεν.
216	68	Paul	P1	ἀλλά	conjunction	8	41	θλῖψις·	noun	ἐξ	preposition	θλῖψις·	7	ὑστέρημα,	21	οὐ γὰρ ἵνα ἄλλοις ἄνεσις, ⸀ὑμῖν θλῖψις· ἀλλ’ ἐξ ἰσότητος ἐν τῷ νῦν καιρῷ τὸ ὑμῶν περίσσευμα εἰς τὸ ἐκείνων ὑστέρημα, ἵνα καὶ τὸ ἐκείνων περίσσευμα γένηται εἰς τὸ ὑμῶν ὑστέρημα, ὅπως γένηται ἰσότης· καθὼς γέγραπται· Ὁ τὸ πολὺ οὐκ ἐπλεόνασεν, καὶ ὁ τὸ ὀλίγον οὐκ ἠλαττόνησεν.
217	68	Paul	P1	καί	conjunction	42	7	ἐπλεόνασεν,	verb	ὁ	article	ἐπλεόνασεν,	41	null	0	οὐ γὰρ ἵνα ἄλλοις ἄνεσις, ⸀ὑμῖν θλῖψις· ἀλλ’ ἐξ ἰσότητος ἐν τῷ νῦν καιρῷ τὸ ὑμῶν περίσσευμα εἰς τὸ ἐκείνων ὑστέρημα, ἵνα καὶ τὸ ἐκείνων περίσσευμα γένηται εἰς τὸ ὑμῶν ὑστέρημα, ὅπως γένηται ἰσότης· καθὼς γέγραπται· Ὁ τὸ πολὺ οὐκ ἐπλεόνασεν, καὶ ὁ τὸ ὀλίγον οὐκ ἠλαττόνησεν.
218	68	Paul	P1	δέ	conjunction	2	27	Χάρις	noun	τῷ	article	null	0	Τίτου,	15	Χάρις δὲ τῷ θεῷ τῷ ⸀διδόντι τὴν αὐτὴν σπουδὴν ὑπὲρ ὑμῶν ἐν τῇ καρδίᾳ Τίτου, ὅτι τὴν μὲν παράκλησιν ἐδέξατο, σπουδαιότερος δὲ ὑπάρχων αὐθαίρετος ἐξῆλθεν πρὸς ὑμᾶς.
219	68	Paul	P1	μέν	conjunction	18	11	τὴν	article	παράκλησιν	noun	Τίτου,	15	ἐδέξατο,	20	Χάρις δὲ τῷ θεῷ τῷ ⸀διδόντι τὴν αὐτὴν σπουδὴν ὑπὲρ ὑμῶν ἐν τῇ καρδίᾳ Τίτου, ὅτι τὴν μὲν παράκλησιν ἐδέξατο, σπουδαιότερος δὲ ὑπάρχων αὐθαίρετος ἐξῆλθεν πρὸς ὑμᾶς.
220	68	Paul	P1	δέ	conjunction	22	7	σπουδαιότερος	adjective	ὑπάρχων	verb	ἐδέξατο,	20	null	0	Χάρις δὲ τῷ θεῷ τῷ ⸀διδόντι τὴν αὐτὴν σπουδὴν ὑπὲρ ὑμῶν ἐν τῇ καρδίᾳ Τίτου, ὅτι τὴν μὲν παράκλησιν ἐδέξατο, σπουδαιότερος δὲ ὑπάρχων αὐθαίρετος ἐξῆλθεν πρὸς ὑμᾶς.
221	68	Paul	P1	δέ	conjunction	2	69	συνεπέμψαμεν	verb	μετ’	preposition	null	0	ἡμῶν,	58	συνεπέμψαμεν δὲ μετ’ αὐτοῦ τὸν ἀδελφὸν οὗ ὁ ἔπαινος ἐν τῷ εὐαγγελίῳ διὰ πασῶν τῶν ἐκκλησιῶν— οὐ μόνον δὲ ἀλλὰ καὶ χειροτονηθεὶς ὑπὸ τῶν ἐκκλησιῶν συνέκδημος ἡμῶν ⸀σὺν τῇ χάριτι ταύτῃ τῇ διακονουμένῃ ὑφ’ ἡμῶν πρὸς τὴν ⸀αὐτοῦ τοῦ κυρίου δόξαν καὶ προθυμίαν ἡμῶν— στελλόμενοι τοῦτο μή τις ἡμᾶς μωμήσηται ἐν τῇ ἁδρότητι ταύτῃ τῇ διακονουμένῃ ὑφ’ ἡμῶν, ⸂προνοοῦμεν γὰρ⸃ καλὰ οὐ μόνον ἐνώπιον κυρίου ἀλλὰ καὶ ἐνώπιον ἀνθρώπων.
222	68	Paul	P1	δέ	conjunction	19	52	μόνον	adjective	ἀλλὰ	conjunction	null	0	ἡμῶν,	58	συνεπέμψαμεν δὲ μετ’ αὐτοῦ τὸν ἀδελφὸν οὗ ὁ ἔπαινος ἐν τῷ εὐαγγελίῳ διὰ πασῶν τῶν ἐκκλησιῶν— οὐ μόνον δὲ ἀλλὰ καὶ χειροτονηθεὶς ὑπὸ τῶν ἐκκλησιῶν συνέκδημος ἡμῶν ⸀σὺν τῇ χάριτι ταύτῃ τῇ διακονουμένῃ ὑφ’ ἡμῶν πρὸς τὴν ⸀αὐτοῦ τοῦ κυρίου δόξαν καὶ προθυμίαν ἡμῶν— στελλόμενοι τοῦτο μή τις ἡμᾶς μωμήσηται ἐν τῇ ἁδρότητι ταύτῃ τῇ διακονουμένῃ ὑφ’ ἡμῶν, ⸂προνοοῦμεν γὰρ⸃ καλὰ οὐ μόνον ἐνώπιον κυρίου ἀλλὰ καὶ ἐνώπιον ἀνθρώπων.
223	68	Paul	P1	ἀλλά	conjunction	20	51	δὲ	conjunction	καὶ	adverb	null	0	ἡμῶν,	58	συνεπέμψαμεν δὲ μετ’ αὐτοῦ τὸν ἀδελφὸν οὗ ὁ ἔπαινος ἐν τῷ εὐαγγελίῳ διὰ πασῶν τῶν ἐκκλησιῶν— οὐ μόνον δὲ ἀλλὰ καὶ χειροτονηθεὶς ὑπὸ τῶν ἐκκλησιῶν συνέκδημος ἡμῶν ⸀σὺν τῇ χάριτι ταύτῃ τῇ διακονουμένῃ ὑφ’ ἡμῶν πρὸς τὴν ⸀αὐτοῦ τοῦ κυρίου δόξαν καὶ προθυμίαν ἡμῶν— στελλόμενοι τοῦτο μή τις ἡμᾶς μωμήσηται ἐν τῇ ἁδρότητι ταύτῃ τῇ διακονουμένῃ ὑφ’ ἡμῶν, ⸂προνοοῦμεν γὰρ⸃ καλὰ οὐ μόνον ἐνώπιον κυρίου ἀλλὰ καὶ ἐνώπιον ἀνθρώπων.
224	68	Paul	P1	καί	conjunction	42	29	δόξαν	noun	προθυμίαν	noun	null	0	ἡμῶν,	58	συνεπέμψαμεν δὲ μετ’ αὐτοῦ τὸν ἀδελφὸν οὗ ὁ ἔπαινος ἐν τῷ εὐαγγελίῳ διὰ πασῶν τῶν ἐκκλησιῶν— οὐ μόνον δὲ ἀλλὰ καὶ χειροτονηθεὶς ὑπὸ τῶν ἐκκλησιῶν συνέκδημος ἡμῶν ⸀σὺν τῇ χάριτι ταύτῃ τῇ διακονουμένῃ ὑφ’ ἡμῶν πρὸς τὴν ⸀αὐτοῦ τοῦ κυρίου δόξαν καὶ προθυμίαν ἡμῶν— στελλόμενοι τοῦτο μή τις ἡμᾶς μωμήσηται ἐν τῇ ἁδρότητι ταύτῃ τῇ διακονουμένῃ ὑφ’ ἡμῶν, ⸂προνοοῦμεν γὰρ⸃ καλὰ οὐ μόνον ἐνώπιον κυρίου ἀλλὰ καὶ ἐνώπιον ἀνθρώπων.
225	68	Paul	P1	μή	conjunction	47	24	τοῦτο	demonstrative	τις	interrogative	null	0	ἡμῶν,	58	συνεπέμψαμεν δὲ μετ’ αὐτοῦ τὸν ἀδελφὸν οὗ ὁ ἔπαινος ἐν τῷ εὐαγγελίῳ διὰ πασῶν τῶν ἐκκλησιῶν— οὐ μόνον δὲ ἀλλὰ καὶ χειροτονηθεὶς ὑπὸ τῶν ἐκκλησιῶν συνέκδημος ἡμῶν ⸀σὺν τῇ χάριτι ταύτῃ τῇ διακονουμένῃ ὑφ’ ἡμῶν πρὸς τὴν ⸀αὐτοῦ τοῦ κυρίου δόξαν καὶ προθυμίαν ἡμῶν— στελλόμενοι τοῦτο μή τις ἡμᾶς μωμήσηται ἐν τῇ ἁδρότητι ταύτῃ τῇ διακονουμένῃ ὑφ’ ἡμῶν, ⸂προνοοῦμεν γὰρ⸃ καλὰ οὐ μόνον ἐνώπιον κυρίου ἀλλὰ καὶ ἐνώπιον ἀνθρώπων.
226	68	Paul	P1	γάρ	conjunction	60	11	⸂προνοοῦμεν	verb	καλὰ	adjective	ἡμῶν,	58	null	0	συνεπέμψαμεν δὲ μετ’ αὐτοῦ τὸν ἀδελφὸν οὗ ὁ ἔπαινος ἐν τῷ εὐαγγελίῳ διὰ πασῶν τῶν ἐκκλησιῶν— οὐ μόνον δὲ ἀλλὰ καὶ χειροτονηθεὶς ὑπὸ τῶν ἐκκλησιῶν συνέκδημος ἡμῶν ⸀σὺν τῇ χάριτι ταύτῃ τῇ διακονουμένῃ ὑφ’ ἡμῶν πρὸς τὴν ⸀αὐτοῦ τοῦ κυρίου δόξαν καὶ προθυμίαν ἡμῶν— στελλόμενοι τοῦτο μή τις ἡμᾶς μωμήσηται ἐν τῇ ἁδρότητι ταύτῃ τῇ διακονουμένῃ ὑφ’ ἡμῶν, ⸂προνοοῦμεν γὰρ⸃ καλὰ οὐ μόνον ἐνώπιον κυρίου ἀλλὰ καὶ ἐνώπιον ἀνθρώπων.
227	68	Paul	P1	ἀλλά	conjunction	66	5	κυρίου	noun	καὶ	adverb	ἡμῶν,	58	null	0	συνεπέμψαμεν δὲ μετ’ αὐτοῦ τὸν ἀδελφὸν οὗ ὁ ἔπαινος ἐν τῷ εὐαγγελίῳ διὰ πασῶν τῶν ἐκκλησιῶν— οὐ μόνον δὲ ἀλλὰ καὶ χειροτονηθεὶς ὑπὸ τῶν ἐκκλησιῶν συνέκδημος ἡμῶν ⸀σὺν τῇ χάριτι ταύτῃ τῇ διακονουμένῃ ὑφ’ ἡμῶν πρὸς τὴν ⸀αὐτοῦ τοῦ κυρίου δόξαν καὶ προθυμίαν ἡμῶν— στελλόμενοι τοῦτο μή τις ἡμᾶς μωμήσηται ἐν τῇ ἁδρότητι ταύτῃ τῇ διακονουμένῃ ὑφ’ ἡμῶν, ⸂προνοοῦμεν γὰρ⸃ καλὰ οὐ μόνον ἐνώπιον κυρίου ἀλλὰ καὶ ἐνώπιον ἀνθρώπων.
228	68	Paul	P1	δέ	conjunction	2	22	συνεπέμψαμεν	verb	αὐτοῖς	personal pronoun	null	0	ὄντα,	13	συνεπέμψαμεν δὲ αὐτοῖς τὸν ἀδελφὸν ἡμῶν ὃν ἐδοκιμάσαμεν ἐν πολλοῖς πολλάκις σπουδαῖον ὄντα, νυνὶ δὲ πολὺ σπουδαιότερον πεποιθήσει πολλῇ τῇ εἰς ὑμᾶς.
229	68	Paul	P1	δέ	conjunction	15	9	νυνὶ	adverb	πολὺ	adjective	ὄντα,	13	null	0	συνεπέμψαμεν δὲ αὐτοῖς τὸν ἀδελφὸν ἡμῶν ὃν ἐδοκιμάσαμεν ἐν πολλοῖς πολλάκις σπουδαῖον ὄντα, νυνὶ δὲ πολὺ σπουδαιότερον πεποιθήσει πολλῇ τῇ εἰς ὑμᾶς.
230	68	Paul	P1	καί	conjunction	6	12	ἐμὸς	adjective	εἰς	preposition	Τίτου,	3	συνεργός·	9	εἴτε ὑπὲρ Τίτου, κοινωνὸς ἐμὸς καὶ εἰς ὑμᾶς συνεργός· εἴτε ἀδελφοὶ ἡμῶν, ἀπόστολοι ἐκκλησιῶν, δόξα Χριστοῦ.
231	68	Paul	P1	οὖν	conjunction	2	18	τὴν	article	ἔνδειξιν	noun	null	0	null	0	τὴν οὖν ἔνδειξιν τῆς ἀγάπης ὑμῶν καὶ ἡμῶν καυχήσεως ὑπὲρ ὑμῶν εἰς αὐτοὺς ⸀ἐνδεικνύμενοι εἰς πρόσωπον τῶν ἐκκλησιῶν.
232	68	Paul	P1	καί	conjunction	7	13	ὑμῶν	personal pronoun	ἡμῶν	personal pronoun	null	0	null	0	τὴν οὖν ἔνδειξιν τῆς ἀγάπης ὑμῶν καὶ ἡμῶν καυχήσεως ὑπὲρ ὑμῶν εἰς αὐτοὺς ⸀ἐνδεικνύμενοι εἰς πρόσωπον τῶν ἐκκλησιῶν.
233	68	Paul	P1	μέν	conjunction	2	37	Περὶ	preposition	γὰρ	conjunction	null	0	ὑμῖν,	15	Περὶ μὲν γὰρ τῆς διακονίας τῆς εἰς τοὺς ἁγίους περισσόν μοί ἐστιν τὸ γράφειν ὑμῖν, οἶδα γὰρ τὴν προθυμίαν ὑμῶν ἣν ὑπὲρ ὑμῶν καυχῶμαι Μακεδόσιν ὅτι Ἀχαΐα παρεσκεύασται ἀπὸ πέρυσι, καὶ ⸀τὸ ὑμῶν ζῆλος ἠρέθισε τοὺς πλείονας.
234	68	Paul	P1	γάρ	conjunction	3	36	μὲν	conjunction	τῆς	article	null	0	ὑμῖν,	15	Περὶ μὲν γὰρ τῆς διακονίας τῆς εἰς τοὺς ἁγίους περισσόν μοί ἐστιν τὸ γράφειν ὑμῖν, οἶδα γὰρ τὴν προθυμίαν ὑμῶν ἣν ὑπὲρ ὑμῶν καυχῶμαι Μακεδόσιν ὅτι Ἀχαΐα παρεσκεύασται ἀπὸ πέρυσι, καὶ ⸀τὸ ὑμῶν ζῆλος ἠρέθισε τοὺς πλείονας.
235	68	Paul	P1	γάρ	conjunction	17	22	οἶδα	verb	τὴν	article	ὑμῖν,	15	πέρυσι,	30	Περὶ μὲν γὰρ τῆς διακονίας τῆς εἰς τοὺς ἁγίους περισσόν μοί ἐστιν τὸ γράφειν ὑμῖν, οἶδα γὰρ τὴν προθυμίαν ὑμῶν ἣν ὑπὲρ ὑμῶν καυχῶμαι Μακεδόσιν ὅτι Ἀχαΐα παρεσκεύασται ἀπὸ πέρυσι, καὶ ⸀τὸ ὑμῶν ζῆλος ἠρέθισε τοὺς πλείονας.
236	68	Paul	P1	καί	conjunction	31	8	πέρυσι,	adverb	⸀τὸ	article	πέρυσι,	30	null	0	Περὶ μὲν γὰρ τῆς διακονίας τῆς εἰς τοὺς ἁγίους περισσόν μοί ἐστιν τὸ γράφειν ὑμῖν, οἶδα γὰρ τὴν προθυμίαν ὑμῶν ἣν ὑπὲρ ὑμῶν καυχῶμαι Μακεδόσιν ὅτι Ἀχαΐα παρεσκεύασται ἀπὸ πέρυσι, καὶ ⸀τὸ ὑμῶν ζῆλος ἠρέθισε τοὺς πλείονας.
237	68	Paul	P1	δέ	conjunction	2	43	ἔπεμψα	verb	τοὺς	article	null	0	ἀδελφούς,	4	ἔπεμψα δὲ τοὺς ἀδελφούς, ἵνα μὴ τὸ καύχημα ἡμῶν τὸ ὑπὲρ ὑμῶν κενωθῇ ἐν τῷ μέρει τούτῳ, ἵνα καθὼς ἔλεγον παρεσκευασμένοι ἦτε, μή πως ἐὰν ἔλθωσιν σὺν ἐμοὶ Μακεδόνες καὶ εὕρωσιν ὑμᾶς ἀπαρασκευάστους καταισχυνθῶμεν ἡμεῖς, ἵνα μὴ ⸀λέγωμεν ὑμεῖς, ἐν τῇ ὑποστάσει ⸀ταύτῃ.
238	68	Paul	P1	μή	conjunction	23	22	ἦτε,	verb	πως	adverb	ἦτε,	22	ἡμεῖς,	35	ἔπεμψα δὲ τοὺς ἀδελφούς, ἵνα μὴ τὸ καύχημα ἡμῶν τὸ ὑπὲρ ὑμῶν κενωθῇ ἐν τῷ μέρει τούτῳ, ἵνα καθὼς ἔλεγον παρεσκευασμένοι ἦτε, μή πως ἐὰν ἔλθωσιν σὺν ἐμοὶ Μακεδόνες καὶ εὕρωσιν ὑμᾶς ἀπαρασκευάστους καταισχυνθῶμεν ἡμεῖς, ἵνα μὴ ⸀λέγωμεν ὑμεῖς, ἐν τῇ ὑποστάσει ⸀ταύτῃ.
